Signature,Time,Action,From,Amount,Value,Platform,Source
2BXPdWU1afrFiR4ZmqdWUsgiDYLUcVbiJzDN7jVmp5dse84ArsAE3x1HoBnFtEdSWJKAKkJYGYWnBGTaJ9ebonk1,2025-02-28 23:15:20,ACTIVITY_TOKEN_SWAP,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,14755.05058228,90.32053274800829,King7ki4SKMBPb3iupnQwTyjsq294jaXsgLmJo8cb7T,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
PBRRAfx2Wnw1LYMunKJ3NV3Z1AMASshyyCkuyuxJp8kR3S5Zby4vsw7pVrgyTpxY3uP56nv3dGA9ZpefF7iBuBR,2025-02-28 22:51:26,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.005014,0.7210701448000001,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
39Dj4ueh8W5n22ggbQBe69UUMHJwD6tnAZZNfqSEAd8fmks8jtbTn3924nw6YrETrSbXigHAdaEgXRUkLPz6h9Mj,2025-02-28 22:51:24,ACTIVITY_TOKEN_SWAP,gtagyESa99t49VmUqnnfsuowYnigSNKuYXdXWyXWNdd,1979.47381018,7.232619444000001,jitRZ9dgoP64jfcKkptKxzaXf4yy3EN4zPoN9TziheA,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
39Dj4ueh8W5n22ggbQBe69UUMHJwD6tnAZZNfqSEAd8fmks8jtbTn3924nw6YrETrSbXigHAdaEgXRUkLPz6h9Mj,2025-02-28 22:51:24,ACTIVITY_TOKEN_SWAP,gtagyESa99t49VmUqnnfsuowYnigSNKuYXdXWyXWNdd,1187.20387272,7.398276150412783,jitRZ9dgoP64jfcKkptKxzaXf4yy3EN4zPoN9TziheA,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2NH5SE1Z7iSH3wzbwwwuDFaaF4w3E2FyUWrpBAGFhNue4SpYaW62Bg2VzLkxU8t8rJXHvW4WTKSSBsRy9CfcWWMw,2025-02-28 22:51:24,ACTIVITY_TOKEN_SWAP,AmZaQwdMRKNC5JzRUujZfrVFyjmoUuvrRmc6iKnQHEv6,3197.15163691,11.7388193604,3QAG5JsGJfAHdWfjJTcM9Kn7r21h2hCCed6ossQYFPNt,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2NH5SE1Z7iSH3wzbwwwuDFaaF4w3E2FyUWrpBAGFhNue4SpYaW62Bg2VzLkxU8t8rJXHvW4WTKSSBsRy9CfcWWMw,2025-02-28 22:51:24,ACTIVITY_TOKEN_SWAP,AmZaQwdMRKNC5JzRUujZfrVFyjmoUuvrRmc6iKnQHEv6,1913.78845165,11.949342589409435,3QAG5JsGJfAHdWfjJTcM9Kn7r21h2hCCed6ossQYFPNt,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
A9qUDjU5LQMbqtogurC7krLj5kcGvPbZhHqUzkJm4UF2zs3TDerA1vaj9DVtfhj1bQHhLrigi9UkA1mQHpRd57b,2025-02-28 22:51:24,ACTIVITY_TOKEN_SWAP,CEEXTqHaqbVriXoW4uvdaPShkMaHg9AWnFXLS1nS887C,5584.19386996,20.673920366000004,Crf6uiMVHpuqkQzE2FkWWces3xiYaTbTsFYPDSeNWksM,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
A9qUDjU5LQMbqtogurC7krLj5kcGvPbZhHqUzkJm4UF2zs3TDerA1vaj9DVtfhj1bQHhLrigi9UkA1mQHpRd57b,2025-02-28 22:51:24,ACTIVITY_TOKEN_SWAP,CEEXTqHaqbVriXoW4uvdaPShkMaHg9AWnFXLS1nS887C,3346.06181281,20.870904234721632,Crf6uiMVHpuqkQzE2FkWWces3xiYaTbTsFYPDSeNWksM,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2XMVfNtcA5g4miDM1mURF83GmR5ksoVNQxEMuwS7KXJNcJWTsfnqFLYVQ1hSGmPoJudGx7UbmJjCZikEWcSmSm2U,2025-02-28 22:51:24,ACTIVITY_TOKEN_SWAP,7QyXr6dz3J7s3S8miB8C82SwaFverDMjyoXNezfvt1qG,57507.0,272.66581172986486,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2XMVfNtcA5g4miDM1mURF83GmR5ksoVNQxEMuwS7KXJNcJWTsfnqFLYVQ1hSGmPoJudGx7UbmJjCZikEWcSmSm2U,2025-02-28 22:51:24,ACTIVITY_TOKEN_SWAP,7QyXr6dz3J7s3S8miB8C82SwaFverDMjyoXNezfvt1qG,230028.0,1092.5758134563328,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
41XQC811nT8WNbn31kD98P9S7XM9uBqqUkMEeWZu5kWYbryieVD9sNvPqwe5J7NZwtMxKUmtZTrVz4zjWJASNDmb,2025-02-28 22:45:54,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.04965,7.147241688139999,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc, CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK"
5TKseavkUwQAJjdMpv31ACjwFtuq1H5Gz2umb1UrXngRQ3xqobvCqBv8kFjY4DQoVvCoyVR6ZFbyKFeHbLRTva8c,2025-02-28 22:38:00,ACTIVITY_AGG_TOKEN_SWAP,CV6Zkzkn4tutayzNEXK3ZS86qVTnTKkMLFJewMrpmEig,0.099769455,14.303173999999999,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3fpxHwpX2hLXP3QsDv7ZcEsi16x7eKSrjga9W9TzTKzJQ4q27dXzoqiuiiE4WWL4N52zeb8xhLXcfsPncrTCvZ3S,2025-02-28 22:38:00,ACTIVITY_AGG_TOKEN_SWAP,G9x4RstvQDudS2Zzv4SBjAam7bCS6Z2f4nC6ATNUtjaY,0.098595125,14.2032720952,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4mYPs1yboYUMqSLYXuP8QV5Th3YiAaq6252NjqXsDG3665fWQCuNTXn4bm3gMW4myvyTdMBq5G1NBVdMirmbSA3F,2025-02-28 22:38:00,ACTIVITY_AGG_TOKEN_SWAP,G9x4RstvQDudS2Zzv4SBjAam7bCS6Z2f4nC6ATNUtjaY,0.098595125,14.2718099064,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
59mfziVTSWvmQVm1sGxAsxk9u4hmVtn1Ra1A715z6tmSurEKLEWiq8ucYeGHqLqCCNCQkJF2JYzJYs987ZfsAgAz,2025-02-28 22:38:00,ACTIVITY_AGG_TOKEN_SWAP,CV6Zkzkn4tutayzNEXK3ZS86qVTnTKkMLFJewMrpmEig,0.098595125,14.3408378912,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2tx3Dx7M5wYezmS8ZB3CrrhqMV1RWEd83uKjgeqXcjzkrWNLathT1zBUifxPUPPoH9SYwXRHMZyQof2nDgZ9uodB,2025-02-28 22:37:59,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,1134.0538694,4.224066200799999,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2tx3Dx7M5wYezmS8ZB3CrrhqMV1RWEd83uKjgeqXcjzkrWNLathT1zBUifxPUPPoH9SYwXRHMZyQof2nDgZ9uodB,2025-02-28 22:37:59,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,715.7484091,4.495232149155599,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
542XCLkEq9S8hbyxXNFEaXGVxmFkwbuePCqrVe73o2YrNe2BPsF3NY85ykEG7cp5dEAsGgLBeGtDD32QyAe1h1Qv,2025-02-28 22:37:59,ACTIVITY_TOKEN_SWAP,gtagyESa99t49VmUqnnfsuowYnigSNKuYXdXWyXWNdd,1846.83167896,9.121042286900469,jitRZ9dgoP64jfcKkptKxzaXf4yy3EN4zPoN9TziheA,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
542XCLkEq9S8hbyxXNFEaXGVxmFkwbuePCqrVe73o2YrNe2BPsF3NY85ykEG7cp5dEAsGgLBeGtDD32QyAe1h1Qv,2025-02-28 22:37:59,ACTIVITY_TOKEN_SWAP,gtagyESa99t49VmUqnnfsuowYnigSNKuYXdXWyXWNdd,0.04801469,6.875703607999999,jitRZ9dgoP64jfcKkptKxzaXf4yy3EN4zPoN9TziheA,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
645T2JHphziQs8a1R8YBWzzSsgmE6NLUxZXH9EZxmc6691xssykt98jAoMMbf4kQVgqL9WfQcLi3J2nNUD1ayJUv,2025-02-28 22:37:59,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,1215.63785969,4.5221656408,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
645T2JHphziQs8a1R8YBWzzSsgmE6NLUxZXH9EZxmc6691xssykt98jAoMMbf4kQVgqL9WfQcLi3J2nNUD1ayJUv,2025-02-28 22:37:59,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,767.01305796,4.818619764068494,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3CcUFimteWufUSLxrNsXfhwCKcMEkYHLCJif6Kr95e5Tdrv5BfZJfaMs68Sm1tPwKqwhZbs51x5WumncEqQ79wbz,2025-02-28 22:37:59,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,1226.66148762,4.573778787199999,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3CcUFimteWufUSLxrNsXfhwCKcMEkYHLCJif6Kr95e5Tdrv5BfZJfaMs68Sm1tPwKqwhZbs51x5WumncEqQ79wbz,2025-02-28 22:37:59,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,773.73113428,4.862315895273869,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5yVPa5R15du23Laanw2LQr7MnWbhCgjZ2ZwcNx11zAb6CFmHGtRtSracvps6BrZiW6dPC2RP1LSaZKMss23pyVJL,2025-02-28 22:37:58,ACTIVITY_TOKEN_SWAP,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,14832.38851418,56.161895259199994,King7ki4SKMBPb3iupnQwTyjsq294jaXsgLmJo8cb7T,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5yVPa5R15du23Laanw2LQr7MnWbhCgjZ2ZwcNx11zAb6CFmHGtRtSracvps6BrZiW6dPC2RP1LSaZKMss23pyVJL,2025-02-28 22:37:58,ACTIVITY_TOKEN_SWAP,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,9484.97300995,58.793529563974154,King7ki4SKMBPb3iupnQwTyjsq294jaXsgLmJo8cb7T,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4hRr29Lf84qCcd3T74qv1RttKdze6aHfK7ZNE73o8SV1zervG62tCJBDaPgbCeohnZEsHEnLYaQXZ8UkZC9mhyBh,2025-02-28 22:37:58,ACTIVITY_TOKEN_SWAP,5467zxDkk1V7j2wztUWrxHc7ohNUniMC5L2oNtkuMhQ1,13645.00339996,53.105047389599996,A16wr8hSzmZusxtK1eb9iZiCiXwCYzfB9NUyNHdTvRkE,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4hRr29Lf84qCcd3T74qv1RttKdze6aHfK7ZNE73o8SV1zervG62tCJBDaPgbCeohnZEsHEnLYaQXZ8UkZC9mhyBh,2025-02-28 22:37:58,ACTIVITY_TOKEN_SWAP,5467zxDkk1V7j2wztUWrxHc7ohNUniMC5L2oNtkuMhQ1,8599.62175459,54.08689976190442,A16wr8hSzmZusxtK1eb9iZiCiXwCYzfB9NUyNHdTvRkE,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
39PKYNdGBZggRZncwqtfTS5W7rW4RwTDfLcxYDu1BywWBrupGzSDAWYe1EbaTgWq8Jk6ozxnKc3JTRCMbWvWD9XK,2025-02-28 22:37:57,ACTIVITY_AGG_TOKEN_SWAP,8QgK49CU8vC3srWxMtVVNiLAH82R8o8sinD3WycfXNDS,720000.0,3750.6671369427004,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
48xdDZLLJ8KkLdSPbLoUrehatc2BzsfBiUY3CgHFGMhp9FA6Fwq5dRZoKjgLM9Ud3CFgKV451gGFGrS3vy3cZVrA,2025-02-28 22:37:29,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,3425.44520483,13.554847315999998,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
48xdDZLLJ8KkLdSPbLoUrehatc2BzsfBiUY3CgHFGMhp9FA6Fwq5dRZoKjgLM9Ud3CFgKV451gGFGrS3vy3cZVrA,2025-02-28 22:37:29,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,2509.07022921,13.57798939310484,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4RrdKqYG2jWWX92idSAgmtLkDt14NjCrjnS61m4SANUks9YNHu2cgRUAMAbh4WC9VBEP8RsigZAwmPpeu1uHsvZ5,2025-02-28 22:37:29,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,5778.65244173,23.074467703199996,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4RrdKqYG2jWWX92idSAgmtLkDt14NjCrjnS61m4SANUks9YNHu2cgRUAMAbh4WC9VBEP8RsigZAwmPpeu1uHsvZ5,2025-02-28 22:37:29,ACTIVITY_TOKEN_SWAP,djS5Q7PF2JQjhPLBZDP42huhZjzEyKRL9BHn9LLMXrK,4227.48120212,22.905776291389635,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
bb5GUAYJ9Vw6LEp9P9t1VsKCJzfkZikELZwdz4ToBSWaBArpqmaBH6zpoznb4eCC8fRb343ERzHX67VNwsiyFa4,2025-02-28 22:37:28,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,12302.36405843,69.21207096282787,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
bb5GUAYJ9Vw6LEp9P9t1VsKCJzfkZikELZwdz4ToBSWaBArpqmaBH6zpoznb4eCC8fRb343ERzHX67VNwsiyFa4,2025-02-28 22:37:28,ACTIVITY_TOKEN_SWAP,Cyx9uQ2p1tQyLWxTzosemWeQceAgaSFTDejtVyQbPrfi,0.340930111,48.821191895199995,7WSohvZ4GS9WSn6akRY8A7a1qfzSvGKfEvhLbypA3n8x,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
tYxReDTKemuLxnDdmUVuvRzAusxYsQzjpk2U9gFNsSYiNSzjAmHh51xjFjnMcKQ5P615dprRfM1UYZf6vcZ2rBP,2025-02-28 22:37:28,ACTIVITY_TOKEN_SWAP,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,12665.77873579,71.1672939130591,King7ki4SKMBPb3iupnQwTyjsq294jaXsgLmJo8cb7T,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
tYxReDTKemuLxnDdmUVuvRzAusxYsQzjpk2U9gFNsSYiNSzjAmHh51xjFjnMcKQ5P615dprRfM1UYZf6vcZ2rBP,2025-02-28 22:37:28,ACTIVITY_TOKEN_SWAP,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,0.34255856,49.054385792,King7ki4SKMBPb3iupnQwTyjsq294jaXsgLmJo8cb7T,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3q9NAyEQeHehPXNwS1VxpswoK62PeB7anLeibwkGHyKvBf9DPEZAFbMBcjdrRS52vNoRRwvmKt5HHtokyxuVn66k,2025-02-28 22:37:28,ACTIVITY_TOKEN_SWAP,D97ctmQsTjYeFKqhkjHR2K46kgNoY9bSRspxmWNh6bY4,12982.59694151,73.20122284389193,A16wr8hSzmZusxtK1eb9iZiCiXwCYzfB9NUyNHdTvRkE,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
3q9NAyEQeHehPXNwS1VxpswoK62PeB7anLeibwkGHyKvBf9DPEZAFbMBcjdrRS52vNoRRwvmKt5HHtokyxuVn66k,2025-02-28 22:37:28,ACTIVITY_TOKEN_SWAP,D97ctmQsTjYeFKqhkjHR2K46kgNoY9bSRspxmWNh6bY4,0.34255856,49.054385792,A16wr8hSzmZusxtK1eb9iZiCiXwCYzfB9NUyNHdTvRkE,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
MDHtks8mB21PMHqzGPprSEoJSrm6rvNZdoCLEC8uqoqJsAqyP2tYHj2nwuspNED4fhdPSBTFbdrLgEQLQSX1XEZ,2025-02-28 22:37:28,ACTIVITY_TOKEN_SWAP,7QyXr6dz3J7s3S8miB8C82SwaFverDMjyoXNezfvt1qG,99150.0,574.8709414387015,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
MDHtks8mB21PMHqzGPprSEoJSrm6rvNZdoCLEC8uqoqJsAqyP2tYHj2nwuspNED4fhdPSBTFbdrLgEQLQSX1XEZ,2025-02-28 22:37:28,ACTIVITY_TOKEN_SWAP,7QyXr6dz3J7s3S8miB8C82SwaFverDMjyoXNezfvt1qG,396600.0,2304.090976954838,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
5xAtniuvhsHhLPw9nfk8S15ckBuP8emUL6jQT4R57NFu56Lcnh13fMpQbKwWUoUpj2GWz1ioWk4e4ssnLXTiHAGN,2025-02-28 22:36:52,ACTIVITY_AGG_TOKEN_SWAP,G9x4RstvQDudS2Zzv4SBjAam7bCS6Z2f4nC6ATNUtjaY,0.102709979,14.723750681599999,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
ggawU5QSRsFfqA9AVecmHh5RPUmZQtYVHxcQxVpcxc5YBveAp7Cbqc6Z8HdEZbJK5jqLz3zEX817u6UMNmft8Dw,2025-02-28 22:36:52,ACTIVITY_AGG_TOKEN_SWAP,G9x4RstvQDudS2Zzv4SBjAam7bCS6Z2f4nC6ATNUtjaY,0.102709979,14.797292903199999,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4RbejDTNoZziqAC6gwiZf45qJwEdwDnrvAV217uVeEfJ6Gz71X5nr19uCcZDeDcgipWXBHZ9p7aBw5CpN4wUoVvx,2025-02-28 22:36:51,ACTIVITY_AGG_TOKEN_SWAP,CV6Zkzkn4tutayzNEXK3ZS86qVTnTKkMLFJewMrpmEig,0.102709979,14.8713820056,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
X82MtSqMs7KSLVMdEFBWtUARxJa8cxxHZyukhkLUmYwgctqxiXPKMmoU2g1cTQ7R5XqoVm7ZcSLgS1C7EhX4uYa,2025-02-28 22:36:49,ACTIVITY_TOKEN_SWAP,5s749uxx2gcdUL9WaDRhLt3Du2KUREhPT1H8QAXrBZzm,152.32480028,0.56849326,CiScaGyP3sRfDMze1wwcEZ9T1EYAss68XePn5bbfYiKL,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
X82MtSqMs7KSLVMdEFBWtUARxJa8cxxHZyukhkLUmYwgctqxiXPKMmoU2g1cTQ7R5XqoVm7ZcSLgS1C7EhX4uYa,2025-02-28 22:36:49,ACTIVITY_TOKEN_SWAP,5s749uxx2gcdUL9WaDRhLt3Du2KUREhPT1H8QAXrBZzm,95.27031423,0.6037943679823944,CiScaGyP3sRfDMze1wwcEZ9T1EYAss68XePn5bbfYiKL,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4Lz9PvLwHAHtXKjv1UGJ9yXnz9FshPCqSHLJvqnTbGriPN2hd6HGHYS7QYXsrqeh7ivb3aA5fQk66HoRmnZd1NtC,2025-02-28 22:36:49,ACTIVITY_TOKEN_SWAP,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,22670.92121978,86.4885017088,King7ki4SKMBPb3iupnQwTyjsq294jaXsgLmJo8cb7T,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4Lz9PvLwHAHtXKjv1UGJ9yXnz9FshPCqSHLJvqnTbGriPN2hd6HGHYS7QYXsrqeh7ivb3aA5fQk66HoRmnZd1NtC,2025-02-28 22:36:49,ACTIVITY_TOKEN_SWAP,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,14339.34320873,89.86438534180705,King7ki4SKMBPb3iupnQwTyjsq294jaXsgLmJo8cb7T,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2GALZLhfmkuF5KpkawAQH8X3Vp7WK5ZLybx3P4Xh7YCEu192V7gESDbb7X7MDmuRJJYeanUEzkVCjG2ikLDJkWZp,2025-02-28 22:36:48,ACTIVITY_TOKEN_SWAP,6eT6tdrCxKLb58B4imgeRJ2eSzYidjdxMrZKGHkNok9w,19873.1533035,79.0139033376,A16wr8hSzmZusxtK1eb9iZiCiXwCYzfB9NUyNHdTvRkE,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
2GALZLhfmkuF5KpkawAQH8X3Vp7WK5ZLybx3P4Xh7YCEu192V7gESDbb7X7MDmuRJJYeanUEzkVCjG2ikLDJkWZp,2025-02-28 22:36:48,ACTIVITY_TOKEN_SWAP,6eT6tdrCxKLb58B4imgeRJ2eSzYidjdxMrZKGHkNok9w,12502.77712935,78.77442160860987,A16wr8hSzmZusxtK1eb9iZiCiXwCYzfB9NUyNHdTvRkE,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
62Jo6opf9VoToFG9Ay8QMN6BB5VbKBEG8mz9Npd59SC4pQVPzvZiQME3nBh7ESSQz3nVwoXYiVSpjCqBT77oCfSh,2025-02-28 22:36:48,ACTIVITY_AGG_TOKEN_SWAP,8QgK49CU8vC3srWxMtVVNiLAH82R8o8sinD3WycfXNDS,1000000.0,5349.255004892941,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK
4FYMhCRpJPUh45CSw15EVCM4SWqGnfTXCsSpCP7FWouPKo1JsLKqAyKBeZL4FmnxhjuwR1mGAtJrdeCGPLktFfS3,2025-02-28 22:35:41,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.0049685,0.7124075416,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc"
2UdAMx1dUDUSYijXshomVrwh5GZtxudTGaHRrymrCcNLXEPQcJogjE9XC4EXWp6DRKbJWAJKhu1BdSaBgbdmTMqA,2025-02-28 22:35:41,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.004967,0.7137772495999999,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc"
5h1dS7WArSox4rxLnYsBS5FwRJ9YjDpVvdZEt462VHb8hDP1dA5R7J1bkWeLNJEkysFzHEfG8B9nZyCENRe1XHeS,2025-02-28 22:35:40,ACTIVITY_AGG_TOKEN_SWAP,2CACCYAuRA8TZ7vM8MJQqNmchKc8LP7HpfGYXDsbSG4w,0.0150405,2.1711005944,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,"CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK, whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc"
